#Column	separation	(F9.2)	Distance from master source to user source	(.separation)	["arcsec"]	[pos.angDistance]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	obsid	(I5)	Observation identifier	(observation_source.obsid)	[""]	[]
#Column	obi	(I3)	Observation interval number	(observation_source.obi)	[""]	[]
#Column	region_id	(I4)	Detection region identifier (component number)	(observation_source.region_id)	[""]	[]
#Column	theta	(F9.3)	PSF 90% ECF aperture off-axis angle	(observation_source.theta)	["arcmin"]	[]
#Column	gti_obs	(A20)	Start time of valid observation data (TT), ISO 8601 format (yyyy-mm-ddThh:mm:ss)	(observation_source.gti_obs)	[""]	[]
#Column	gti_elapse	(F9.3)	Total elapsed time of the observation (gti_stop - gti_start)	(observation_source.gti_elapse)	["s"]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	flux_significance_h	(F9.2)	Significance of the single-observation detection determined from the ratio of the single-observation detection photon flux to the estimated error in the photon flux; ACIS hard (2.0-7.0 keV) energy band	(observation_source.flux_significance_h)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[]
#Column	streak_src_flag	(A5)	Source is located on an ACIS readout streak in all observations; source properties may be affected	(master_source.streak_src_flag)	[""]	[]
#Column	var_flag	(A5)	Source displays flux variability within one or more observations, or between observations, in one or more energy bands	(master_source.var_flag)	[""]	[]
#Column	var_inter_hard_flag	(A5)	Source hardness ratios are statistically inconsistent between two or more observations	(master_source.var_inter_hard_flag)	[""]	[]
#Column	major_axis_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_h)	["arcsec"]	[]
#Column	major_axis_lolim_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_lolim_h)	["arcsec"]	[]
#Column	major_axis_hilim_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_hilim_h)	["arcsec"]	[]
#Column	minor_axis_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_h)	["arcsec"]	[]
#Column	minor_axis_lolim_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_lolim_h)	["arcsec"]	[]
#Column	minor_axis_hilim_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_hilim_h)	["arcsec"]	[]
#Column	pos_angle_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_h)	["deg"]	[]
#Column	pos_angle_lolim_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_lolim_h)	["deg"]	[]
#Column	pos_angle_hilim_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_hilim_h)	["deg"]	[]
#Column	src_area_h	(G9.4)	Area of the deconvolved source extent ellipse, or area of the source polygon for extended sources; ACIS hard (2.0-7.0 keV) energy band	(master_source.src_area_h)	["arcsec^2"]	[]
#Column	flux_aper_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_lolim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_hilim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_h	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(observation_source.flux_aper_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_h	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(observation_source.flux_aper_lolim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_h	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(observation_source.flux_aper_hilim_h)	["erg/s/cm^2"]	[]
#Column	hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(master_source.hard_hm)	[""]	[]
#Column	hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[]
#Column	hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[]
#Column	var_inter_hard_prob_hm	(F9.3)	Inter-observation ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio variability probability	(master_source.var_inter_hard_prob_hm)	[""]	[]
#Column	var_inter_hard_sigma_hm	(G9.4)	Inter-observation ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio variability standard deviation	(master_source.var_inter_hard_sigma_hm)	[""]	[]
#Column	var_intra_index_h	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.var_intra_index_h)	[""]	[]
#Column	var_intra_prob_h	(F9.3)	Intra-observation Gregory-Loredo variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.var_intra_prob_h)	[""]	[]
#Column	ks_intra_prob_h	(F9.3)	Intra-observation Kolmogorov-Smirnov test variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.ks_intra_prob_h)	[""]	[]
#Column	kp_intra_prob_h	(F9.3)	Intra-observation Kuiper's test variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.kp_intra_prob_h)	[""]	[]
#Column	var_inter_index_h	(I2)	Inter-observation variability index in the range [0, 10]: indicates whether the source region photon flux is constant between observations; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_index_h)	[""]	[]
#Column	var_inter_prob_h	(F9.3)	Inter-observation variability probability, calculated from the chi^2 distribution of the photon fluxes of the individual observations; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_prob_h)	[""]	[]
#Column	var_inter_sigma_h	(G9.4)	Inter-observation flux variability standard deviation; the spread of the individual observation photon fluxes about the error weighted mean; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_sigma_h)	["photon/s/cm^2"]	[]
#Column	acis_time	(F9.1)	Total livetime for all ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_time)	["s"]	[]
separation	name	obsid	obi	region_id	theta	gti_obs	gti_elapse	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	flux_significance_h	likelihood_class	conf_flag	sat_src_flag	streak_src_flag	var_flag	var_inter_hard_flag	major_axis_h	major_axis_lolim_h	major_axis_hilim_h	minor_axis_h	minor_axis_lolim_h	minor_axis_hilim_h	pos_angle_h	pos_angle_lolim_h	pos_angle_hilim_h	src_area_h	flux_aper_h	flux_aper_lolim_h	flux_aper_hilim_h	flux_aper_h	flux_aper_lolim_h	flux_aper_hilim_h	hard_hm	hard_hm_lolim	hard_hm_hilim	var_inter_hard_prob_hm	var_inter_hard_sigma_hm	var_intra_index_h	var_intra_prob_h	ks_intra_prob_h	kp_intra_prob_h	var_inter_index_h	var_inter_prob_h	var_inter_sigma_h	acis_time
   111.55	 2CXO J174531.5-290021	 8567	  0	 692	   15.306	 2007-07-19T20:55:28	19756.695	 17 45 31.55	-29 00 21.72	359.92964	 -0.01883	     0.75	     0.73	    165.3	     7.68	     4.67	                TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	2.455e-15	2.135e-15	2.754e-15	2.523e-13	1.908e-13	3.137e-13	   0.9244	   0.8676	   0.9738	    0.000	   0.4066	 2	    0.680	    0.012	    0.053	 6	    1.000	3.575e-05	1747557.7
   111.55	 2CXO J174537.8-290216	 2295	  0	 462	   16.388	 2001-07-19T03:31:41	11257.600	 17 45 37.88	-29 02 16.06	359.91456	 -0.05508	     0.81	     0.76	     37.1	    77.29	     3.89	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	5.050e-16	3.240e-16	6.861e-16	1.904e-13	1.333e-13	2.448e-13	   0.9019	   0.7951	   0.9775	    0.000	   0.7755	  	         	         	         	 6	    1.000	 0.001179	1930852.3
   111.55	 2CXO J174537.8-290216	 7036	  0	 566	   16.655	 2007-07-09T16:29:19	20150.400	 17 45 37.88	-29 02 16.06	359.91456	 -0.05508	     0.81	     0.76	     37.1	    77.29	    59.57	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	5.050e-16	3.240e-16	6.861e-16	1.200e-11	1.180e-11	1.220e-11	   0.9019	   0.7951	   0.9775	    0.000	   0.7755	  	         	         	         	 6	    1.000	 0.001179	1930852.3
   111.55	 2CXO J174537.8-290216	 8567	  0	 566	   16.689	 2007-07-19T20:55:28	19756.695	 17 45 37.88	-29 02 16.06	359.91456	 -0.05508	     0.81	     0.76	     37.1	    77.29	    46.24	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	5.050e-16	3.240e-16	6.861e-16	7.629e-12	7.466e-12	7.792e-12	   0.9019	   0.7951	   0.9775	    0.000	   0.7755	  	         	         	         	 6	    1.000	 0.001179	1930852.3
   111.59	 2CXO J174533.3-285919	 2295	  0	2924	   15.313	 2001-07-19T03:31:41	11257.600	 17 45 33.33	-28 59 19.58	359.94775	 -0.01536	     0.73	     0.72	    140.3	    16.13	     5.86	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	   15.405	   14.859	   15.950	   15.405	   14.859	   15.950	      0.0	         	         	    745.5	2.426e-15	2.030e-15	2.795e-15	2.035e-13	1.546e-13	2.499e-13	   0.9994	   0.9588	   1.0000	    0.000	  0.02019	  	         	         	         	 6	    1.000	8.244e-05	1583117.6
   111.59	 2CXO J174533.3-285919	 7036	  0	 168	   15.879	 2007-07-09T16:29:19	20150.400	 17 45 33.33	-28 59 19.58	359.94775	 -0.01536	     0.73	     0.72	    140.3	    16.13	     6.31	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	   15.405	   14.859	   15.950	   15.405	   14.859	   15.950	      0.0	         	         	    745.5	2.426e-15	2.030e-15	2.795e-15	3.494e-13	2.654e-13	4.335e-13	   0.9994	   0.9588	   1.0000	    0.000	  0.02019	  	         	         	         	 6	    1.000	8.244e-05	1583117.6
   111.59	 2CXO J174533.3-285919	 8567	  0	 168	   15.917	 2007-07-19T20:55:28	19756.695	 17 45 33.33	-28 59 19.58	359.94775	 -0.01536	     0.73	     0.72	    140.3	    16.13	     8.72	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	   15.405	   14.859	   15.950	   15.405	   14.859	   15.950	      0.0	         	         	    745.5	2.426e-15	2.030e-15	2.795e-15	3.909e-13	3.329e-13	4.455e-13	   0.9994	   0.9588	   1.0000	    0.000	  0.02019	  	         	         	         	 6	    1.000	8.244e-05	1583117.6
   111.74	 2CXO J174534.2-285905	 2295	  0	2825	   15.538	 2001-07-19T03:31:41	11257.600	 17 45 34.28	-28 59 05.80	359.95283	 -0.01633	     0.73	     0.72	    177.2	    14.96	     6.06	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	   16.987	   15.024	   18.949	   16.987	   15.024	   18.949	      0.0	         	         	    906.5	9.810e-16	6.755e-16	1.287e-15	2.064e-13	1.600e-13	2.529e-13	   0.9107	   0.7976	   0.9875	    0.000	   0.1650	 1	    0.623	    0.116	    0.052	 6	    1.000	7.988e-05	1751343.3
   111.74	 2CXO J174534.2-285905	 7036	  0	 168	   15.879	 2007-07-09T16:29:19	20150.400	 17 45 34.28	-28 59 05.80	359.95283	 -0.01633	     0.73	     0.72	    177.2	    14.96	     6.31	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	   16.987	   15.024	   18.949	   16.987	   15.024	   18.949	      0.0	         	         	    906.5	9.810e-16	6.755e-16	1.287e-15	3.494e-13	2.654e-13	4.335e-13	   0.9107	   0.7976	   0.9875	    0.000	   0.1650	 1	    0.623	    0.116	    0.052	 6	    1.000	7.988e-05	1751343.3
   111.74	 2CXO J174534.2-285905	 8567	  0	 168	   15.917	 2007-07-19T20:55:28	19756.695	 17 45 34.28	-28 59 05.80	359.95283	 -0.01633	     0.73	     0.72	    177.2	    14.96	     8.72	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	   16.987	   15.024	   18.949	   16.987	   15.024	   18.949	      0.0	         	         	    906.5	9.810e-16	6.755e-16	1.287e-15	3.909e-13	3.329e-13	4.455e-13	   0.9107	   0.7976	   0.9875	    0.000	   0.1650	 1	    0.623	    0.116	    0.052	 6	    1.000	7.988e-05	1751343.3
   111.78	 2CXO J174532.2-290112	 7036	  0	3018	   15.388	 2007-07-09T16:29:19	20150.400	 17 45 32.22	-29 01 12.62	359.91885	 -0.02828	     0.73	     0.72	    110.8	    37.73	    29.60	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	    4.098	    3.300	    4.895	    4.098	    3.300	    4.895	      0.0	         	         	    52.75	1.546e-15	1.165e-15	1.906e-15	3.496e-12	3.383e-12	3.610e-12	   0.9994	   0.9388	   1.0000	         	         	 1	    0.589	    0.170	    0.357	 7	    1.000	0.0003144	1709557.0
   111.78	 2CXO J174532.2-290112	 8567	  0	3018	   15.424	 2007-07-19T20:55:28	19756.695	 17 45 32.22	-29 01 12.62	359.91885	 -0.02828	     0.73	     0.72	    110.8	    37.73	    22.01	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	    4.098	    3.300	    4.895	    4.098	    3.300	    4.895	      0.0	         	         	    52.75	1.546e-15	1.165e-15	1.906e-15	2.350e-12	2.248e-12	2.452e-12	   0.9994	   0.9388	   1.0000	         	         	 1	    0.589	    0.170	    0.357	 7	    1.000	0.0003144	1709557.0
   111.85	 2CXO J174542.8-285842	 2295	  0	 758	   17.435	 2001-07-19T03:31:41	11257.600	 17 45 42.84	-28 58 42.49	359.97460	 -0.03958	     0.74	     0.74	      0.0	    11.15	    10.58	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.923e-16	2.509e-16	1.534e-15	8.923e-13	8.028e-13	9.817e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	8.278e-05	1828626.6
   111.85	 2CXO J174542.8-285842	 8567	  0	 847	   17.935	 2007-07-19T20:55:28	19756.695	 17 45 42.84	-28 58 42.49	359.97460	 -0.03958	     0.74	     0.74	      0.0	    11.15	    11.15	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.923e-16	2.509e-16	1.534e-15	7.264e-13	6.508e-13	8.020e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	8.278e-05	1828626.6
   111.85	 2CXO J174542.8-285842	14897	  0	 905	   10.397	 2013-08-07T17:26:37	51203.200	 17 45 42.84	-28 58 42.49	359.97460	 -0.03958	     0.74	     0.74	      0.0	    11.15	     4.91	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.923e-16	2.509e-16	1.534e-15	5.131e-14	3.897e-14	6.300e-14	         	         	         	         	         	  	         	         	         	 8	    1.000	8.278e-05	1828626.6
   111.92	 2CXO J174542.7-285841	 2295	  0	2543	   17.410	 2001-07-19T03:31:41	11257.600	 17 45 42.72	-28 58 41.88	359.97452	 -0.03911	     0.73	     0.73	      0.0	    10.95	    10.43	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	1.774e-15	9.756e-16	2.572e-15	8.628e-13	7.743e-13	9.460e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	8.069e-05	1828623.6
   111.92	 2CXO J174542.7-285841	 8567	  0	2749	   17.910	 2007-07-19T20:55:28	19756.695	 17 45 42.72	-28 58 41.88	359.97452	 -0.03911	     0.73	     0.73	      0.0	    10.95	    10.84	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	1.774e-15	9.756e-16	2.572e-15	6.940e-13	6.190e-13	7.689e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	8.069e-05	1828623.6
   111.92	 2CXO J174542.7-285841	14897	  0	1431	   10.412	 2013-08-07T17:26:37	51203.200	 17 45 42.72	-28 58 41.88	359.97452	 -0.03911	     0.73	     0.73	      0.0	    10.95	     4.67	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	1.774e-15	9.756e-16	2.572e-15	4.654e-14	3.490e-14	5.817e-14	         	         	         	         	         	  	         	         	         	 8	    1.000	8.069e-05	1828623.6
   112.09	 2CXO J174531.7-290057	 7036	  0	3074	   15.298	 2007-07-09T16:29:19	20150.400	 17 45 31.79	-29 00 57.49	359.92162	 -0.02476	     0.72	     0.72	    102.9	    12.69	     9.90	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	2.080e-15	1.793e-15	2.349e-15	6.198e-13	5.559e-13	6.837e-13	   0.9994	   0.9450	   1.0000	         	         	  	         	         	         	 6	    1.000	6.607e-05	1591416.2
   112.09	 2CXO J174531.7-290057	 8567	  0	3074	   15.334	 2007-07-19T20:55:28	19756.695	 17 45 31.79	-29 00 57.49	359.92162	 -0.02476	     0.72	     0.72	    102.9	    12.69	     6.68	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	2.080e-15	1.793e-15	2.349e-15	5.220e-13	4.420e-13	5.973e-13	   0.9994	   0.9450	   1.0000	         	         	  	         	         	         	 6	    1.000	6.607e-05	1591416.2
   112.10	 2CXO J174536.4-290210	 7036	  0	1422	   16.346	 2007-07-09T16:29:19	20150.400	 17 45 36.49	-29 02 10.15	359.91332	 -0.04990	     0.71	     0.71	     15.0	   155.66	   119.43	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	3.806e-15	2.658e-15	4.894e-15	4.708e-11	4.668e-11	4.747e-11	         	         	         	    0.254	  0.08266	 6	    0.926	    0.880	    0.898	 8	    1.000	 0.004188	1764545.6
   112.10	 2CXO J174536.4-290210	 8567	  0	1422	   16.380	 2007-07-19T20:55:28	19756.695	 17 45 36.49	-29 02 10.15	359.91332	 -0.04990	     0.71	     0.71	     15.0	   155.66	    93.48	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	3.806e-15	2.658e-15	4.894e-15	2.992e-11	2.961e-11	3.024e-11	         	         	         	    0.254	  0.08266	 6	    0.926	    0.880	    0.898	 8	    1.000	 0.004188	1764545.6
   112.22	 2CXO J174541.8-290217	 2295	  0	 456	   17.259	 2001-07-19T03:31:41	11257.600	 17 45 41.88	-29 02 17.75	359.92174	 -0.06774	     0.73	     0.72	    166.5	     7.88	     4.67	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	3.489e-15	3.064e-15	3.886e-15	2.509e-13	1.898e-13	3.088e-13	   0.9994	   0.9638	   1.0000	         	         	 0	    0.471	    0.474	    0.487	 6	    1.000	4.856e-05	1752487.9
   112.22	 2CXO J174541.8-290217	 7036	  0	 561	   17.528	 2007-07-09T16:29:19	20150.400	 17 45 41.88	-29 02 17.75	359.92174	 -0.06774	     0.73	     0.72	    166.5	     7.88	     6.35	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	3.489e-15	3.064e-15	3.886e-15	4.595e-13	3.869e-13	5.278e-13	   0.9994	   0.9638	   1.0000	         	         	 0	    0.471	    0.474	    0.487	 6	    1.000	4.856e-05	1752487.9
   112.22	 2CXO J174541.8-290217	 8567	  0	 561	   17.562	 2007-07-19T20:55:28	19756.695	 17 45 41.88	-29 02 17.75	359.92174	 -0.06774	     0.73	     0.72	    166.5	     7.88	     3.12	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	3.489e-15	3.064e-15	3.886e-15	2.326e-13	1.680e-13	2.972e-13	   0.9994	   0.9638	   1.0000	         	         	 0	    0.471	    0.474	    0.487	 6	    1.000	4.856e-05	1752487.9
   112.44	 2CXO J174536.3-290209	 7036	  0	1423	   16.304	 2007-07-09T16:29:19	20150.400	 17 45 36.31	-29 02 09.38	359.91315	 -0.04921	     0.73	     0.73	     18.8	   168.18	   128.96	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	1.392e-15	6.474e-16	2.136e-15	5.286e-11	5.245e-11	5.327e-11	         	         	         	    0.291	   0.2387	  	         	         	         	 8	    1.000	 0.005021	1747520.3
   112.44	 2CXO J174536.3-290209	 8567	  0	1423	   16.339	 2007-07-19T20:55:28	19756.695	 17 45 36.31	-29 02 09.38	359.91315	 -0.04921	     0.73	     0.73	     18.8	   168.18	   101.00	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	1.392e-15	6.474e-16	2.136e-15	3.356e-11	3.323e-11	3.389e-11	         	         	         	    0.291	   0.2387	  	         	         	         	 8	    1.000	 0.005021	1747520.3
   112.46	 2CXO J174542.4-285840	 2295	  0	 761	   17.354	 2001-07-19T03:31:41	11257.600	 17 45 42.45	-28 58 40.22	359.97440	 -0.03804	     0.74	     0.73	    146.7	    12.74	    10.60	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.180e-16	5.949e-16	1.041e-15	8.757e-13	7.873e-13	9.642e-13	   0.9994	   0.8676	   1.0000	         	         	  	         	         	         	 8	    1.000	5.612e-05	1827654.3
   112.46	 2CXO J174542.4-285840	 8567	  0	 850	   17.856	 2007-07-19T20:55:28	19756.695	 17 45 42.45	-28 58 40.22	359.97440	 -0.03804	     0.74	     0.73	    146.7	    12.74	     8.65	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.180e-16	5.949e-16	1.041e-15	4.668e-13	3.976e-13	5.319e-13	   0.9994	   0.8676	   1.0000	         	         	  	         	         	         	 8	    1.000	5.612e-05	1827654.3
   112.46	 2CXO J174542.4-285840	14897	  0	 908	   10.443	 2013-08-07T17:26:37	51203.200	 17 45 42.45	-28 58 40.22	359.97440	 -0.03804	     0.74	     0.73	    146.7	    12.74	     4.72	                TRUE	FALSE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	8.180e-16	5.949e-16	1.041e-15	5.803e-14	4.560e-14	7.047e-14	   0.9994	   0.8676	   1.0000	         	         	  	         	         	         	 8	    1.000	5.612e-05	1827654.3
   112.59	 2CXO J174545.5-285902	 2295	  0	2935	   18.006	 2001-07-19T03:31:41	11257.600	 17 45 45.58	-28 59 02.20	359.97514	 -0.05097	     0.75	     0.72	    116.9	    19.41	    15.01	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	   42.649	   40.772	   44.527	   42.649	   40.772	   44.527	      0.0	         	         	     5714	3.077e-15	2.576e-15	3.546e-15	1.545e-12	1.438e-12	1.652e-12	   0.9994	   0.9263	   1.0000	    0.000	   0.2958	  	         	         	         	 7	    1.000	8.858e-05	1763456.9
   112.63	 2CXO J174540.6-285835	 2295	  0	2589	   16.972	 2001-07-19T03:31:41	11257.600	 17 45 40.66	-28 58 35.81	359.97205	 -0.03183	     0.72	     0.72	      0.0	     7.62	     7.07	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	4.691e-16	2.234e-17	9.159e-16	4.035e-13	3.306e-13	4.722e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	2.829e-05	2004214.0
   112.63	 2CXO J174540.6-285835	 8567	  0	2798	   17.480	 2007-07-19T20:55:28	19756.695	 17 45 40.66	-28 58 35.81	359.97205	 -0.03183	     0.72	     0.72	      0.0	     7.62	     3.90	                TRUE	 TRUE	FALSE	FALSE	 TRUE	FALSE	         	         	         	         	         	         	         	         	         	         	4.691e-16	2.234e-17	9.159e-16	0.000e+00	0.000e+00	1.566e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	2.829e-05	2004214.0
   112.68	 2CXO J174540.4-285835	 2295	  0	2588	   16.938	 2001-07-19T03:31:41	11257.600	 17 45 40.50	-28 58 35.64	359.97179	 -0.03132	     0.75	     0.73	     24.5	     7.92	     7.31	                TRUE	 TRUE	FALSE	FALSE	FALSE	FALSE	         	         	         	         	         	         	         	         	         	         	2.498e-16	0.000e+00	5.115e-16	4.352e-13	3.615e-13	5.046e-13	         	         	         	         	         	  	         	         	         	 8	    1.000	2.945e-05	2004214.0
