#Column	separation	(F9.2)	Distance from master source to user source	(.separation)	["arcsec"]	[pos.angDistance]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	acis_time	(F9.1)	Total livetime for all ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_time)	["s"]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	extent_flag	(A5)	Source is extended, or deconvolved source extent is inconsistent with a point source at the 90% confidence level in one or more observations and energy bands	(master_source.extent_flag)	[""]	[]
#Column	flux_aper_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_lolim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_hilim_h)	["erg/s/cm^2"]	[]
#Column	photflux_aper_h	(E9.3)	Aperture-corrected net photon flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(master_source.photflux_aper_h)	["photon/s/cm^2"]	[]
#Column	photflux_aper_lolim_h	(E9.3)	Aperture-corrected net photon flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.photflux_aper_lolim_h)	["photon/s/cm^2"]	[]
#Column	photflux_aper_hilim_h	(E9.3)	Aperture-corrected net photon flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.photflux_aper_hilim_h)	["photon/s/cm^2"]	[]
#Column	hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(master_source.hard_hm)	[""]	[]
#Column	hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[]
#Column	hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[]
#Column	major_axis_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_h)	["arcsec"]	[]
#Column	major_axis_lolim_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_lolim_h)	["arcsec"]	[]
#Column	major_axis_hilim_h	(F9.3)	1 sigma radius along the major axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.major_axis_hilim_h)	["arcsec"]	[]
#Column	minor_axis_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_h)	["arcsec"]	[]
#Column	minor_axis_lolim_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_lolim_h)	["arcsec"]	[]
#Column	minor_axis_hilim_h	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.minor_axis_hilim_h)	["arcsec"]	[]
#Column	pos_angle_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent; ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_h)	["deg"]	[]
#Column	pos_angle_lolim_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_lolim_h)	["deg"]	[]
#Column	pos_angle_hilim_h	(F9.1)	Position angle (ref. local true north) of the major axis of the ellipse defining the deconvolved source extent (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.pos_angle_hilim_h)	["deg"]	[]
#Column	src_area_h	(G9.4)	Area of the deconvolved source extent ellipse, or area of the source polygon for extended sources; ACIS hard (2.0-7.0 keV) energy band	(master_source.src_area_h)	["arcsec^2"]	[]
#Column	var_intra_index_h	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.var_intra_index_h)	[""]	[]
#Column	var_intra_prob_h	(F9.3)	Intra-observation Gregory-Loredo variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.var_intra_prob_h)	[""]	[]
#Column	ks_intra_prob_h	(F9.3)	Intra-observation Kolmogorov-Smirnov test variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.ks_intra_prob_h)	[""]	[]
#Column	kp_intra_prob_h	(F9.3)	Intra-observation Kuiper's test variability probability (highest value across all observations); ACIS hard (2.0-7.0 keV) energy band	(master_source.kp_intra_prob_h)	[""]	[]
#Column	var_inter_index_h	(I2)	Inter-observation variability index in the range [0, 10]: indicates whether the source region photon flux is constant between observations; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_index_h)	[""]	[]
#Column	var_inter_prob_h	(F9.3)	Inter-observation variability probability, calculated from the chi^2 distribution of the photon fluxes of the individual observations; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_prob_h)	[""]	[]
#Column	var_inter_sigma_h	(G9.4)	Inter-observation flux variability standard deviation; the spread of the individual observation photon fluxes about the error weighted mean; ACIS hard (2.0-7.0 keV) energy band	(master_source.var_inter_sigma_h)	["photon/s/cm^2"]	[]
separation	name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	acis_time	conf_flag	extent_flag	flux_aper_h	flux_aper_lolim_h	flux_aper_hilim_h	photflux_aper_h	photflux_aper_lolim_h	photflux_aper_hilim_h	hard_hm	hard_hm_lolim	hard_hm_hilim	major_axis_h	major_axis_lolim_h	major_axis_hilim_h	minor_axis_h	minor_axis_lolim_h	minor_axis_hilim_h	pos_angle_h	pos_angle_lolim_h	pos_angle_hilim_h	src_area_h	var_intra_index_h	var_intra_prob_h	ks_intra_prob_h	kp_intra_prob_h	var_inter_index_h	var_inter_prob_h	var_inter_sigma_h
   110.58	 2CXO J174538.7-290217	 17 45 38.76	-29 02 17.45	359.91589	 -0.05800	     0.83	     0.76	    120.0	    30.14	                TRUE	1972632.5	FALSE	FALSE	1.122e-15	8.713e-16	1.373e-15	1.562e-07	1.261e-07	1.864e-07	   0.9994	   0.9625	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 7	    1.000	0.0002538
   110.80	 2CXO J174548.4-290042	 17 45 48.41	-29 00 42.86	359.95664	 -0.07433	     0.76	     0.75	     64.2	    10.50	                TRUE	1788886.9	FALSE	FALSE	9.969e-16	7.739e-16	1.220e-15	1.005e-07	7.426e-08	1.267e-07	   0.9994	   0.9363	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	0.0001141
   110.82	 2CXO J174533.6-290140	 17 45 33.62	-29 01 40.18	359.91497	 -0.03662	     0.79	     0.72	     22.6	   120.74	                TRUE	1591385.2	 TRUE	 TRUE	7.639e-15	6.206e-15	9.071e-15	7.947e-07	6.433e-07	9.366e-07	         	         	         	    0.976	    0.863	    1.089	    0.976	    0.863	    1.089	      0.0	         	         	    2.993	 2	    0.722	    0.863	    0.908	 7	    1.000	 0.002551
   110.92	 2CXO J174548.3-290008	 17 45 48.37	-29 00 08.98	359.96459	 -0.06929	     0.74	     0.73	     76.5	    14.22	                TRUE	1788917.8	FALSE	FALSE	1.484e-15	1.219e-15	1.731e-15	1.750e-07	1.409e-07	2.092e-07	   0.9994	   0.9500	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	0.0001543
   110.96	 2CXO J174544.5-290202	 17 45 44.52	-29 02 02.29	359.93041	 -0.07371	     0.74	     0.73	    129.1	     4.70	                TRUE	1709082.0	FALSE	FALSE	1.541e-15	1.244e-15	1.837e-15	1.444e-07	1.112e-07	1.775e-07	   0.9994	   0.8851	   1.0000	         	         	         	         	         	         	         	         	         	         	 1	    0.609	    0.026	    0.137	 3	    0.474	2.666e-05
   110.96	 2CXO J174531.8-290000	 17 45 31.85	-29 00 00.22	359.93532	 -0.01666	     0.72	     0.72	     86.3	     8.40	                TRUE	1751565.6	FALSE	FALSE	2.952e-15	2.622e-15	3.260e-15	2.847e-07	2.485e-07	3.185e-07	   0.9994	   0.9463	   1.0000	         	         	         	         	         	         	         	         	         	         	 1	    0.511	    0.719	    0.813	 7	    1.000	3.198e-05
   110.98	 2CXO J174543.4-290209	 17 45 43.40	-29 02 09.97	359.92648	 -0.07136	     0.72	     0.72	      0.0	     7.63	                TRUE	1709082.0	 TRUE	FALSE	4.147e-15	3.005e-15	5.289e-15	4.833e-07	3.398e-07	6.268e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	3.600e-05
   111.03	 2CXO J174538.0-285840	 17 45 38.04	-28 58 40.24	359.96604	 -0.02434	     0.72	     0.72	     16.0	     5.79	                TRUE	2129112.6	FALSE	FALSE	9.945e-16	8.148e-16	1.174e-15	1.262e-07	1.034e-07	1.490e-07	   0.9994	   0.9088	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 5	    0.994	2.294e-05
   111.20	 2CXO J174541.7-285839	 17 45 41.72	-28 58 39.18	359.97328	 -0.03564	     0.72	     0.72	      0.0	     9.30	                TRUE	1753260.7	 TRUE	FALSE	3.036e-15	1.956e-15	4.117e-15	2.280e-07	1.378e-07	3.183e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	7.718e-05
   111.32	 2CXO J174533.4-290138	 17 45 33.47	-29 01 38.58	359.91506	 -0.03591	     0.72	     0.72	      0.0	   111.24	                TRUE	1591385.2	 TRUE	 TRUE	4.464e-15	3.224e-15	5.642e-15	3.489e-07	2.477e-07	4.500e-07	         	         	         	    2.704	    2.231	    3.178	    2.704	    2.231	    3.178	      0.0	         	         	    22.97	 0	    0.461	    0.509	    0.401	 7	    1.000	 0.002115
   111.46	 2CXO J174541.8-285839	 17 45 41.87	-28 58 39.32	359.97352	 -0.03611	     0.73	     0.73	      0.0	     9.60	                TRUE	1753260.7	 TRUE	FALSE	1.337e-15	5.060e-16	2.132e-15	7.517e-08	1.114e-08	1.392e-07	   0.9994	   0.5228	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	3.887e-05
   111.46	 2CXO J174546.2-285912	 17 45 46.27	-28 59 12.42	359.97402	 -0.05460	     0.76	     0.74	     31.2	    18.97	                TRUE	1808196.0	FALSE	 TRUE	2.296e-15	1.926e-15	2.641e-15	2.203e-07	1.773e-07	2.633e-07	   0.9307	   0.8676	   0.9800	   42.649	   40.772	   44.527	   42.649	   40.772	   44.527	      0.0	         	         	     5714	  	         	         	         	 7	    1.000	8.868e-05
   111.50	 2CXO J174533.2-290135	 17 45 33.28	-29 01 35.78	359.91537	 -0.03493	     0.73	     0.73	      0.0	   103.12	                TRUE	1747520.3	 TRUE	FALSE	1.621e-15	7.046e-16	2.537e-15	9.216e-08	2.816e-08	1.536e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	 0.001788
   111.55	 2CXO J174531.5-290021	 17 45 31.55	-29 00 21.72	359.92964	 -0.01883	     0.75	     0.73	    165.3	     7.68	                TRUE	1747557.7	FALSE	FALSE	2.455e-15	2.135e-15	2.754e-15	2.165e-07	1.818e-07	2.489e-07	   0.9244	   0.8676	   0.9738	         	         	         	         	         	         	         	         	         	         	 2	    0.680	    0.012	    0.053	 6	    1.000	3.575e-05
   111.55	 2CXO J174537.8-290216	 17 45 37.88	-29 02 16.06	359.91456	 -0.05508	     0.81	     0.76	     37.1	    77.29	                TRUE	1930852.3	FALSE	FALSE	5.050e-16	3.240e-16	6.861e-16	8.295e-08	5.793e-08	1.067e-07	   0.9019	   0.7951	   0.9775	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	 0.001179
   111.59	 2CXO J174533.3-285919	 17 45 33.33	-28 59 19.58	359.94775	 -0.01536	     0.73	     0.72	    140.3	    16.13	                TRUE	1583117.6	 TRUE	 TRUE	2.426e-15	2.030e-15	2.795e-15	2.951e-07	2.396e-07	3.507e-07	   0.9994	   0.9588	   1.0000	   15.405	   14.859	   15.950	   15.405	   14.859	   15.950	      0.0	         	         	    745.5	  	         	         	         	 6	    1.000	8.244e-05
   111.74	 2CXO J174534.2-285905	 17 45 34.28	-28 59 05.80	359.95283	 -0.01633	     0.73	     0.72	    177.2	    14.96	                TRUE	1751343.3	 TRUE	 TRUE	9.810e-16	6.755e-16	1.287e-15	1.433e-07	9.473e-08	1.895e-07	   0.9107	   0.7976	   0.9875	   16.987	   15.024	   18.949	   16.987	   15.024	   18.949	      0.0	         	         	    906.5	 1	    0.623	    0.116	    0.052	 6	    1.000	7.988e-05
   111.78	 2CXO J174532.2-290112	 17 45 32.22	-29 01 12.62	359.91885	 -0.02828	     0.73	     0.72	    110.8	    37.73	                TRUE	1709557.0	 TRUE	 TRUE	1.546e-15	1.165e-15	1.906e-15	2.038e-07	1.529e-07	2.521e-07	   0.9994	   0.9388	   1.0000	    4.098	    3.300	    4.895	    4.098	    3.300	    4.895	      0.0	         	         	    52.75	 1	    0.589	    0.170	    0.357	 7	    1.000	0.0003144
   111.85	 2CXO J174542.8-285842	 17 45 42.84	-28 58 42.49	359.97460	 -0.03958	     0.74	     0.74	      0.0	    11.15	                TRUE	1828626.6	 TRUE	FALSE	8.923e-16	2.509e-16	1.534e-15	7.937e-08	9.158e-09	1.465e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	8.278e-05
   111.92	 2CXO J174542.7-285841	 17 45 42.72	-28 58 41.88	359.97452	 -0.03911	     0.73	     0.73	      0.0	    10.95	                TRUE	1828623.6	 TRUE	FALSE	1.774e-15	9.756e-16	2.572e-15	1.691e-07	8.641e-08	2.479e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	8.069e-05
   112.09	 2CXO J174531.7-290057	 17 45 31.79	-29 00 57.49	359.92162	 -0.02476	     0.72	     0.72	    102.9	    12.69	                TRUE	1591416.2	 TRUE	FALSE	2.080e-15	1.793e-15	2.349e-15	2.148e-07	1.817e-07	2.457e-07	   0.9994	   0.9450	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	6.607e-05
   112.10	 2CXO J174536.4-290210	 17 45 36.49	-29 02 10.15	359.91332	 -0.04990	     0.71	     0.71	     15.0	   155.66	                TRUE	1764545.6	 TRUE	FALSE	3.806e-15	2.658e-15	4.894e-15	3.353e-07	2.342e-07	4.364e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	 6	    0.926	    0.880	    0.898	 8	    1.000	 0.004188
   112.19	 2CXO J174541.6-285838	 17 45 41.66	-28 58 38.01	359.97344	 -0.03528	     0.72	     0.72	      0.0	     8.90	                TRUE	1798670.8	 TRUE	 TRUE	9.184e-16	3.782e-16	1.459e-15	1.621e-07	8.294e-08	2.413e-07	   0.7633	   0.5103	   0.9338	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 7	    1.000	3.721e-05
   112.22	 2CXO J174541.8-290217	 17 45 41.88	-29 02 17.75	359.92174	 -0.06774	     0.73	     0.72	    166.5	     7.88	                TRUE	1752487.9	FALSE	FALSE	3.489e-15	3.064e-15	3.886e-15	2.361e-07	2.030e-07	2.669e-07	   0.9994	   0.9638	   1.0000	         	         	         	         	         	         	         	         	         	         	 0	    0.471	    0.474	    0.487	 6	    1.000	4.856e-05
   112.44	 2CXO J174536.3-290209	 17 45 36.31	-29 02 09.38	359.91315	 -0.04921	     0.73	     0.73	     18.8	   168.18	                TRUE	1747520.3	 TRUE	FALSE	1.392e-15	6.474e-16	2.136e-15	1.344e-07	6.227e-08	2.032e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	 0.005021
   112.46	 2CXO J174542.4-285840	 17 45 42.45	-28 58 40.22	359.97440	 -0.03804	     0.74	     0.73	    146.7	    12.74	                TRUE	1827654.3	FALSE	FALSE	8.180e-16	5.949e-16	1.041e-15	8.046e-08	5.498e-08	1.059e-07	   0.9994	   0.8676	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	5.612e-05
   112.59	 2CXO J174545.5-285902	 17 45 45.58	-28 59 02.20	359.97514	 -0.05097	     0.75	     0.72	    116.9	    19.41	                TRUE	1763456.9	 TRUE	 TRUE	3.077e-15	2.576e-15	3.546e-15	3.597e-07	2.895e-07	4.299e-07	   0.9994	   0.9263	   1.0000	   42.649	   40.772	   44.527	   42.649	   40.772	   44.527	      0.0	         	         	     5714	  	         	         	         	 7	    1.000	8.858e-05
   112.63	 2CXO J174540.6-285835	 17 45 40.66	-28 58 35.81	359.97205	 -0.03183	     0.72	     0.72	      0.0	     7.62	                TRUE	2004214.0	 TRUE	FALSE	4.691e-16	2.234e-17	9.159e-16	4.742e-08	0.000e+00	9.483e-08	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	2.829e-05
   112.68	 2CXO J174540.4-285835	 17 45 40.50	-28 58 35.64	359.97179	 -0.03132	     0.75	     0.73	     24.5	     7.92	                TRUE	2004214.0	 TRUE	FALSE	2.498e-16	0.000e+00	5.115e-16	7.718e-08	2.205e-08	1.323e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	2.945e-05
   112.68	 2CXO J174540.8-285835	 17 45 40.85	-28 58 35.97	359.97238	 -0.03246	     0.73	     0.73	      0.0	     7.38	                TRUE	1958803.5	 TRUE	FALSE	6.126e-16	1.021e-16	1.098e-15	7.283e-08	2.570e-08	1.200e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	2.817e-05
   112.84	 2CXO J174535.1-285855	 17 45 35.17	-28 58 55.08	359.95707	 -0.01756	     0.74	     0.73	    125.1	     9.46	                TRUE	1770849.7	FALSE	FALSE	1.319e-15	1.106e-15	1.531e-15	1.562e-07	1.269e-07	1.855e-07	   0.9069	   0.8314	   0.9700	         	         	         	         	         	         	         	         	         	         	 1	    0.557	    0.408	    0.252	 6	    1.000	4.574e-05
   112.87	 2CXO J174539.5-285835	 17 45 39.50	-28 58 35.50	359.96993	 -0.02820	     0.74	     0.72	     50.9	     7.17	                TRUE	2082014.0	 TRUE	FALSE	2.996e-15	2.146e-15	3.846e-15	4.016e-07	2.804e-07	5.153e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	 0	    0.444	    0.498	    0.716	 8	    1.000	5.166e-05
   113.06	 2CXO J174541.0-285835	 17 45 41.04	-28 58 35.85	359.97276	 -0.03302	     0.73	     0.73	      0.0	     7.80	                TRUE	1954815.2	 TRUE	FALSE	8.428e-16	1.873e-16	1.467e-15	1.365e-07	3.793e-08	2.314e-07	   0.9994	   0.6290	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	3.037e-05
   113.31	 2CXO J174532.0-290110	 17 45 32.03	-29 01 10.77	359.91894	 -0.02744	     0.73	     0.73	     69.7	    20.62	                TRUE	1747523.4	 TRUE	FALSE	2.182e-15	1.835e-15	2.529e-15	3.422e-07	2.918e-07	3.893e-07	   0.8545	   0.7901	   0.9138	         	         	         	         	         	         	         	         	         	         	 1	    0.506	    0.879	    0.767	 7	    1.000	0.0001287
   113.34	 2CXO J174539.2-285835	 17 45 39.21	-28 58 35.33	359.96942	 -0.02727	     0.73	     0.73	    155.8	     7.97	                TRUE	2100216.8	 TRUE	FALSE	9.752e-16	3.816e-16	1.548e-15	1.759e-07	7.475e-08	2.770e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	3.232e-05
   113.36	 2CXO J174548.2-285954	 17 45 48.28	-28 59 54.10	359.96795	 -0.06687	     0.77	     0.74	     67.3	    14.89	                TRUE	1788917.6	 TRUE	FALSE	7.477e-16	4.692e-16	1.026e-15	1.168e-07	7.983e-08	1.538e-07	   0.9994	   0.9213	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	0.0001660
   113.50	 2CXO J174548.1-290108	 17 45 48.13	-29 01 08.48	359.95002	 -0.07715	     0.73	     0.72	    131.4	     7.71	                TRUE	1759636.8	FALSE	FALSE	1.624e-15	1.377e-15	1.855e-15	1.932e-07	1.640e-07	2.204e-07	   0.9619	   0.9200	   0.9925	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 7	    1.000	7.491e-05
   113.65	 2CXO J174548.6-290030	 17 45 48.70	-29 00 30.20	359.96019	 -0.07340	     0.74	     0.74	    153.4	    10.90	                TRUE	1788887.0	FALSE	FALSE	1.452e-15	1.132e-15	1.773e-15	1.555e-07	1.138e-07	1.973e-07	   0.8682	   0.7614	   0.9588	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	0.0001210
   113.72	 2CXO J174540.3-285834	 17 45 40.38	-28 58 34.52	359.97184	 -0.03079	     0.73	     0.72	     75.9	     7.39	                TRUE	2024109.2	 TRUE	FALSE	2.060e-15	1.297e-15	2.785e-15	2.357e-07	1.398e-07	3.316e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	2.933e-05
   113.91	 2CXO J174538.0-290218	 17 45 38.01	-29 02 18.92	359.91413	 -0.05589	     0.76	     0.74	     34.4	    56.93	                TRUE	1930852.3	FALSE	FALSE	9.081e-16	6.995e-16	1.117e-15	1.244e-07	9.693e-08	1.519e-07	   0.9994	   0.9275	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 7	    1.000	0.0006814
   113.91	 2CXO J174532.7-290130	 17 45 32.76	-29 01 30.21	359.91570	 -0.03250	     0.76	     0.74	     48.4	    61.97	                TRUE	1747520.3	FALSE	FALSE	5.974e-16	3.949e-16	7.898e-16	8.253e-08	5.764e-08	1.061e-07	   0.9994	   0.9113	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 6	    1.000	0.0007284
   113.98	 2CXO J174538.1-285836	 17 45 38.13	-28 58 36.94	359.96699	 -0.02414	     0.76	     0.75	     88.6	     4.97	                TRUE	2129112.6	 TRUE	FALSE	7.502e-16	5.545e-16	9.460e-16	9.836e-08	7.307e-08	1.237e-07	   0.9994	   0.9188	   1.0000	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 4	    0.711	1.964e-05
   113.99	 2CXO J174543.3-290213	 17 45 43.31	-29 02 13.76	359.92540	 -0.07161	     0.71	     0.71	      0.0	    16.00	                TRUE	1542324.8	 TRUE	 TRUE	1.166e-14	9.921e-15	1.339e-14	1.435e-06	1.208e-06	1.662e-06	         	         	         	    1.142	    1.062	    1.223	    1.142	    1.062	    1.223	      0.0	         	         	    4.098	 2	    0.868	    0.976	    0.909	 8	    1.000	3.429e-05
   114.02	 2CXO J174540.7-285834	 17 45 40.72	-28 58 34.48	359.97249	 -0.03184	     0.72	     0.72	      0.0	     8.05	                TRUE	2004214.0	 TRUE	FALSE	2.499e-15	1.606e-15	3.346e-15	2.028e-07	1.238e-07	2.785e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	 0	    0.438	    0.318	    0.660	 8	    1.000	2.729e-05
   114.13	 2CXO J174542.7-285839	 17 45 42.73	-28 58 39.63	359.97508	 -0.03884	     0.73	     0.73	      0.0	    10.63	                TRUE	1827657.4	 TRUE	FALSE	1.349e-15	5.592e-16	2.105e-15	1.127e-07	3.979e-08	1.857e-07	         	         	         	         	         	         	         	         	         	         	         	         	         	  	         	         	         	 8	    1.000	7.528e-05
   114.23	 2CXO J174533.4-290143	 17 45 33.50	-29 01 43.59	359.91394	 -0.03674	     0.84	     0.75	    122.1	   108.94	                TRUE	1591385.2	FALSE	 TRUE	7.733e-16	5.852e-16	9.510e-16	9.667e-08	7.505e-08	1.183e-07	   0.9994	   0.8988	   1.0000	    2.704	    2.231	    3.178	    2.704	    2.231	    3.178	      0.0	         	         	    22.97	 2	    0.720	    0.872	    0.950	 6	    1.000	 0.002065
   114.29	 2CXO J174531.9-285947	 17 45 31.91	-28 59 47.08	359.93853	 -0.01493	     0.72	     0.72	    128.5	    15.52	                TRUE	1789763.5	FALSE	FALSE	2.286e-15	1.997e-15	2.556e-15	2.953e-07	2.559e-07	3.320e-07	   0.9282	   0.8801	   0.9713	         	         	         	         	         	         	         	         	         	         	 0	    0.413	    0.122	    0.174	 7	    1.000	0.0001023
   114.37	 2CXO J174533.2-290140	 17 45 33.30	-29 01 40.73	359.91423	 -0.03571	     0.83	     0.76	     68.8	   101.59	                TRUE	1591385.2	 TRUE	 TRUE	8.064e-16	2.304e-16	1.354e-15	8.324e-08	2.331e-08	1.432e-07	         	         	         	    2.704	    2.231	    3.178	    2.704	    2.231	    3.178	      0.0	         	         	    22.97	  	         	         	         	 8	    1.000	 0.001745
